contract_symbol,last_trade_date,strike,last,bid,ask,change,percentChange,volume,open_interest,implied_volatility,inTheMoney,contract_size,currency,option_type,expiration,date,underlying,underlying_price,mid_price,bid_ask_spread,spread_pct,days_to_expiration,moneyness,delta,gamma,theta,vega
SPY250731C00529000,2025-07-10 19:46:23+00:00,529.0,98.89,107.41,107.67,0.0,0.0,1.0,110,1.041508698730469,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,107.53999999999999,0.2600000000000051,0.0024177050399851697,2,0.8317017827330019,1.0,2.201042838456445e-05,-5.89841340270741e-07,1.0362990510745609e-05
SPY250731P00529000,2025-07-28 19:50:45+00:00,529.0,0.01,0.0,0.01,0.0,0.0,2.0,437,0.6250037500000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.2023540417503544,0.0,2.201042838456445e-05,-3.53960605440553e-07,1.0362990510745609e-05
SPY250731C00530000,2025-07-23 13:53:21+00:00,530.0,101.23,106.17,107.23,0.0,0.0,10.0,1767,1.0791061669921875,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,106.7,1.0600000000000023,0.009934395501405832,2,0.8332739978232344,1.0,2.2155825965844135e-05,-6.151711083804025e-07,1.0431446868284903e-05
SPY250731P00530000,2025-07-28 19:55:49+00:00,530.0,0.01,0.0,0.01,-0.01,-50.0,2.0,2681,0.6250037500000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.20008544921875,0.0,2.2155825965844135e-05,-3.5629881599239494e-07,1.0431446868284903e-05
SPY250731C00531000,2025-07-29 16:40:45+00:00,531.0,104.55,104.24,106.68,3.8199997,3.7923157,1.0,10,0.9970703417968749,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,105.46000000000001,2.440000000000012,0.023136734306846308,2,0.834846212913467,1.0,2.2300805867195898e-05,-5.721239998925788e-07,1.0499706572989732e-05
SPY250731P00531000,2025-07-29 17:03:09+00:00,531.0,0.01,0.01,0.02,0.0,0.0,2.0,515,0.6718782812500002,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1978254012917844,0.0,2.2300805867195898e-05,-3.855271524945342e-07,1.0499706572989732e-05
SPY250731C00532000,2025-07-15 13:52:19+00:00,532.0,95.37,103.21,105.68,0.0,0.0,1.0,1,0.98242205078125,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,104.445,2.470000000000013,0.023648810378668325,2,0.8364184280036995,1.0,2.2445347378896003e-05,-5.67372450125817e-07,1.056775987426975e-05
SPY250731P00532000,2025-07-22 19:59:50+00:00,532.0,0.04,0.0,0.01,0.0,0.0,90.0,438,0.6093789062500001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1955738497855968,0.0,2.2445347378896003e-05,-3.5193102884763934e-07,1.056775987426975e-05
SPY250731C00533000,2025-07-16 15:21:50+00:00,533.0,88.03,102.22,104.68,0.0,0.0,6.0,3,0.975586181640625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,103.45,2.460000000000008,0.023779603673272188,2,0.837990643093932,1.0,2.2589429737884024e-05,-5.670413354307014e-07,1.063559699642253e-05
SPY250731P00533000,2025-07-25 17:05:58+00:00,533.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1205,0.5937540625000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1933307468779315,0.0,2.2589429737884024e-05,-3.451085130697633e-07,1.063559699642253e-05
SPY250731C00534000,2025-07-15 14:49:46+00:00,534.0,92.24,101.25,103.68,0.0,0.0,1.0,12,0.971679970703125,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,102.465,2.430000000000007,0.02371541501976291,2,0.8395628581841645,1.0,2.273303213256586e-05,-5.683612064308861e-07,1.070320814089493e-05
SPY250731P00534000,2025-07-28 13:51:36+00:00,534.0,0.01,0.0,0.01,0.0,0.0,2.0,1028,0.5937540625000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1910960451047519,0.0,2.273303213256586e-05,-3.473023891205072e-07,1.070320814089493e-05
SPY250731C00535000,2025-07-29 14:35:19+00:00,535.0,102.75,101.39,102.83,0.20999908,0.20479724,2.0,570,1.125248514404297,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,102.11,1.4399999999999977,0.014102438546665338,2,0.8411350732743971,1.0,2.28761337076628e-05,-6.623306996398948e-07,1.077058348856614e-05
SPY250731P00535000,2025-07-28 19:18:15+00:00,535.0,0.01,0.01,0.02,0.0,0.0,1032.0,2579,0.6445348046875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1888696973568926,0.0,2.28761337076628e-05,-3.793785840783197e-07,1.077058348856614e-05
SPY250731C00536000,2025-06-20 14:23:52+00:00,536.0,65.49,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,0.0,0.0,0.0,2,0.8427072883646295,1.0,2.301871356910507e-05,-5.922769889264671e-12,1.0837713202051673e-05
SPY250731P00536000,2025-07-28 14:11:34+00:00,536.0,0.02,0.0,0.01,0.0,0.0,1016.0,1417,0.57812921875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1866516568767491,0.0,2.301871356910507e-05,-3.4241263289166076e-07,1.0837713202051673e-05
SPY250731C00537000,2025-07-28 15:08:41+00:00,537.0,100.65,98.25,100.68,0.0,0.0,1.0,5,0.945313046875,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,99.465,2.430000000000007,0.024430704267832972,2,0.844279503454862,1.0,2.316075078896835e-05,-5.633419547745467e-07,1.0904587428027581e-05
SPY250731P00537000,2025-07-28 17:39:36+00:00,537.0,0.01,0.0,0.01,0.0,0.0,1051.0,1655,0.57812921875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1844418772550047,0.0,2.316075078896835e-05,-3.4452549372882207e-07,1.0904587428027581e-05
SPY250731C00538000,2025-07-16 16:26:53+00:00,538.0,84.52,97.2,99.68,0.0,0.0,4.0,11,0.92773509765625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,98.44,2.480000000000004,0.02519301097114998,2,0.8458517185450946,1.0,2.330222441045179e-05,-5.562437935903404e-07,1.0971196299574208e-05
SPY250731P00538000,2025-07-28 15:46:10+00:00,538.0,0.02,0.0,0.01,0.0,0.0,1030.0,1304,0.5625043750000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.182240312427393,0.0,2.330222441045179e-05,-3.372617552700342e-07,1.0971196299574208e-05
SPY250731C00539000,2025-07-10 18:02:33+00:00,539.0,89.22,96.22,98.68,0.0,0.0,2.0,7,0.9223640576171875,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,97.45,2.460000000000008,0.025243714725500337,2,0.8474239336353271,1.0,2.3443113452895718e-05,-5.563671394275307e-07,1.1037529938538652e-05
SPY250731P00539000,2025-07-28 13:45:26+00:00,539.0,0.01,0.01,0.02,0.0,0.0,1008.0,1350,0.6171913281250001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1800469166714982,0.0,2.3443113452895718e-05,-3.7228789529752164e-07,1.1037529938538652e-05
SPY250731C00540000,2025-07-29 15:22:08+00:00,540.0,96.47,96.39,96.72,0.29000092,0.30151895,4.0,958,0.946289599609375,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,96.555,0.3299999999999983,0.0034177411837812465,2,0.8489961487255596,1.0,2.3583396916837648e-05,-5.74214610005833e-07,1.1103578457915233e-05
SPY250731P00540000,2025-07-28 18:16:44+00:00,540.0,0.02,0.0,0.01,0.0,0.0,1052.0,6212,0.5625043750000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1778616446035879,0.0,2.3583396916837648e-05,-3.4133126946606235e-07,1.1103578457915233e-05
SPY250731C00541000,2025-07-29 14:22:48+00:00,541.0,96.95,94.25,96.7,17.779999,22.458,1.0,6,0.913086806640625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,95.475,2.450000000000003,0.02566116784498563,2,0.8505683638157922,0.9981054539473596,2.37230537891048e-05,-5.573480322210851e-07,1.1169331964243164e-05
SPY250731P00541000,2025-07-25 18:38:21+00:00,541.0,0.01,0.0,0.01,0.0,0.0,1080.0,4465,0.5468795312500001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1756844511754851,-0.001894546052640389,2.37230537891048e-05,-3.338151733082064e-07,1.1169331964243164e-05
SPY250731C00542000,2025-07-07 16:21:53+00:00,542.0,80.73,93.25,95.69,0.0,0.0,1.0,10,0.9023447265625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,94.47,2.4399999999999977,0.025828305282100113,2,0.8521405789060247,0.992864736979918,2.386206304794151e-05,-5.540185220790146e-07,1.1234780560020647e-05
SPY250731P00542000,2025-07-28 13:31:12+00:00,542.0,0.01,0.0,0.01,0.0,0.0,176.0,4479,0.5468795312500001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1735152916714715,-0.0071352630200821054,2.386206304794151e-05,-3.3577121995559607e-07,1.1234780560020647e-05
SPY250731C00543000,2025-07-25 14:47:55+00:00,543.0,93.23,92.24,94.69,0.0,0.0,1.0,34,0.8920909228515624,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,93.465,2.450000000000003,0.026213020916920803,2,0.8537127939962572,0.9876240200124762,2.4000403668169814e-05,-5.508983576026701e-07,1.1299914346134595e-05
SPY250731P00543000,2025-07-29 16:39:05+00:00,543.0,0.01,0.0,0.01,0.0,0.0,4.0,2175,0.5468795312500001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1713541217052257,-0.012375979987523822,2.4000403668169814e-05,-3.377178579612934e-07,1.1299914346134595e-05
SPY250731C00544000,2025-07-21 16:13:10+00:00,544.0,87.55,91.21,93.69,0.0,0.0,1.0,7,0.8784191845703124,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,92.44999999999999,2.480000000000004,0.026825310978907564,2,0.8552850090864896,0.9823833030450344,2.4138054626381477e-05,-5.455667435584972e-07,1.1364723424305142e-05
SPY250731P00544000,2025-07-29 16:57:02+00:00,544.0,0.01,0.01,0.02,0.0,0.0,92.0,1625,0.585941640625,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1692008972167969,-0.017616696954965594,2.4138054626381477e-05,-3.6391540440623964e-07,1.1364723424305142e-05
SPY250731C00545000,2025-07-29 16:10:25+00:00,545.0,90.94,91.42,91.72,0.15000153,0.16521811,1.0,1874,0.905274384765625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,91.57,0.29999999999999716,0.0032761821557278276,2,0.8568572241767222,0.9771425860775926,2.4274994906159785e-05,-5.654356547065148e-07,1.142919789954419e-05
SPY250731P00545000,2025-07-28 19:57:17+00:00,545.0,0.01,0.01,0.02,0.0,0.0,1.0,2473,0.57812921875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.16705557446961,-0.02285741392240731,2.4274994906159785e-05,-3.611003236256432e-07,1.142919789954419e-05
SPY250731C00546000,2025-07-15 18:28:17+00:00,546.0,79.86,89.23,91.69,0.0,0.0,1.0,7,0.8642591699218749,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,90.46000000000001,2.4599999999999937,0.027194340039796525,2,0.8584294392669547,0.971901869110151,2.441120350332924e-05,-5.428464453494176e-07,1.1493327882627072e-05
SPY250731P00546000,2025-07-29 16:57:19+00:00,546.0,0.01,0.01,0.02,-0.02,-40.000004,10.0,1688,0.5742230078125,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1649181100475046,-0.028098130889849027,2.441120350332924e-05,-3.606729664864813e-07,1.1493327882627072e-05
SPY250731C00547000,2025-07-16 17:32:31+00:00,547.0,77.36,88.25,90.69,0.0,0.0,1.0,12,0.858399853515625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,89.47,2.4399999999999977,0.02727171118810772,2,0.8600016543571872,0.9666611521427093,2.4546659431231397e-05,-5.421579654961723e-07,1.155710349257652e-05
SPY250731P00547000,2025-07-25 19:02:36+00:00,547.0,0.01,0.01,0.02,0.0,0.0,1.0,1276,0.570316796875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1627884608518053,-0.03333884785729074,2.4546659431231397e-05,-3.602071843508481e-07,1.155710349257652e-05
SPY250731C00548000,2025-07-14 19:00:38+00:00,548.0,78.41,87.23,89.22,0.0,0.0,2.0,9,0.7568383691406251,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,88.225,1.9899999999999949,0.022555964862567245,2,0.8615738694474198,0.9614204351752675,2.4681341726025067e-05,-4.806353587696439e-07,1.1620514859158146e-05
SPY250731P00548000,2025-07-29 13:30:16+00:00,548.0,0.01,0.01,0.02,-0.01,-50.0,6.0,2040,0.5625043750000001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.160666584098426,-0.03857956482473246,2.4681341726025067e-05,-3.572222327927259e-07,1.1620514859158146e-05
SPY250731C00549000,2025-07-23 15:32:42+00:00,549.0,82.36,87.4,87.71,0.0,0.0,1.0,577,0.8647474462890624,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,87.555,0.30999999999998806,0.0035406316029922683,2,0.8631460845376523,0.9561797182078258,2.4815229452009048e-05,-5.521427758984985e-07,1.1683552125386473e-05
SPY250731P00549000,2025-07-28 19:33:12+00:00,549.0,0.02,0.01,0.02,0.0,0.0,62.0,874,0.5546919531250001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1585524373150045,-0.043820281792174176,2.4815229452009048e-05,-3.541717944138567e-07,1.1683552125386473e-05
SPY250731C00550000,2025-07-25 18:56:37+00:00,550.0,88.73,84.71,87.84,1.0,1.1398609,3.0,2224,0.7631859619140625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,86.275,3.1300000000000097,0.03627933932193578,2,0.8647182996278848,0.950939001240384,2.494830170696543e-05,-4.899087223819287e-07,1.1746205450040688e-05
SPY250731P00550000,2025-07-29 17:03:37+00:00,550.0,0.01,0.0,0.01,-0.01,-50.0,440.0,5272,0.500005,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,2,1.1564459783380683,-0.04906099875961595,2.494830170696543e-05,-3.209660855399215e-07,1.1746205450040688e-05
SPY250731C00551000,2025-07-29 16:42:40+00:00,551.0,84.71,84.21,86.69,6.199997,7.897079,2.0,66,0.8168963623046874,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,85.44999999999999,2.480000000000004,0.029022820362785307,2,0.8662905147181174,0.9456982842729423,2.508053762752175e-05,-5.271662701740782e-07,1.1808465010189272e-05
SPY250731P00551000,2025-07-29 16:44:43+00:00,551.0,0.02,0.01,0.02,-0.02,-50.0,55.0,3099,0.5429733203125001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1543471653102313,-0.054301715727057664,2.508053762752175e-05,-3.5039600282418023e-07,1.1808465010189272e-05
SPY250731C00552000,2025-07-29 16:43:17+00:00,552.0,83.68,83.25,85.69,-0.9700012,-1.1458963,1.0,77,0.81445498046875,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,84.47,2.4399999999999977,0.0288859950278205,2,0.8678627298083498,0.9404575673055007,2.5211916394530002e-05,-5.283439669142221e-07,1.1870321003722537e-05
SPY250731P00552000,2025-07-28 14:41:02+00:00,552.0,0.01,0.01,0.02,0.0,0.0,1.0,2126,0.5390671093750001,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.152255956677423,-0.05954243269449938,2.5211916394530002e-05,-3.4969748092920947e-07,1.1870321003722537e-05
SPY250731C00553000,2025-07-23 15:51:26+00:00,553.0,78.46,83.4,83.61,0.0,0.0,2.0,153,0.815431533203125,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,83.505,0.20999999999999375,0.0025148194718878363,2,0.8694349448985823,0.9352168503380589,2.5342417238460625e-05,-5.317155356345642e-07,1.1931763651892244e-05
SPY250731P00553000,2025-07-28 19:05:30+00:00,553.0,0.02,0.01,0.02,0.0,0.0,4.0,832,0.5312546875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1501723111861437,-0.0647831496619411,2.5342417238460625e-05,-3.464133519742979e-07,1.1931763651892244e-05
SPY250731C00554000,2025-07-24 16:26:59+00:00,554.0,81.19,81.23,83.69,0.0,0.0,2.0,70,0.7939473730468749,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,82.46000000000001,2.4599999999999937,0.0298326461314576,2,0.8710071599888148,0.9299761333706171,2.5472019444809555e-05,-5.203540087083507e-07,1.1992783201857367e-05
SPY250731P00554000,2025-07-28 17:02:04+00:00,554.0,0.01,0.01,0.02,0.0,0.0,1.0,406,0.523442265625,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1480961878807536,-0.07002386662938281,2.5472019444809555e-05,-3.4306465452499065e-07,1.1992783201857367e-05
SPY250731C00555000,2025-07-28 17:50:16+00:00,555.0,83.5,81.42,81.72,1.5999985,1.9536,8.0,192,0.8149432568359375,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,81.57,0.29999999999999716,0.0036778227289444303,2,0.8725793750790474,0.9247354164031755,2.5600702359516374e-05,-5.368130461710595e-07,1.2053369929235058e-05
SPY250731P00555000,2025-07-29 14:08:36+00:00,555.0,0.01,0.01,0.02,0.0,0.0,61.0,2348,0.51562984375,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1460275461007883,-0.07526458359682453,2.5600702359516374e-05,-3.396516564782976e-07,1.2053369929235058e-05
SPY250731C00556000,2025-07-25 16:16:33+00:00,556.0,80.52,79.24,81.69,0.0,0.0,2.0,92,0.7773459765625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,80.465,2.450000000000003,0.03044802087864292,2,0.8741515901692799,0.9194946994357337,2.5728445394391607e-05,-5.146022862867585e-07,1.2113514140655964e-05
SPY250731P00556000,2025-07-29 14:17:33+00:00,556.0,0.01,0.01,0.02,0.0,0.0,55.0,1093,0.5117236328125,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.143966345478305,-0.0805053005642663,2.5728445394391607e-05,-3.3876055106989497e-07,1.2113514140655964e-05
SPY250731C00557000,2025-07-28 17:52:28+00:00,557.0,79.54,78.26,80.69,0.0,0.0,2.0,73,0.77148666015625,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,79.475,2.4299999999999926,0.03057565272098135,2,0.8757238052595124,0.914253982468292,2.5855228032551215e-05,-5.13240127768751e-07,1.217320617632287e-05
SPY250731P00557000,2025-07-28 17:02:04+00:00,557.0,0.02,0.01,0.02,0.0,0.0,51.0,1589,0.507817421875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.141912545935256,-0.08574601753170802,2.5855228032551215e-05,-3.378312185379027e-07,1.217320617632287e-05
SPY250731C00558000,2025-07-29 16:27:55+00:00,558.0,77.75,77.24,79.7,-0.7200012,-0.91754967,2.0,71,0.7612328564453126,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,78.47,2.460000000000008,0.0313495603415319,2,0.877296020349745,0.9090132655008503,2.5981029833856306e-05,-5.088827126954696e-07,1.2232436412571864e-05
SPY250731P00558000,2025-07-29 15:45:03+00:00,558.0,0.01,0.01,0.02,-0.02,-66.66667,2.0,1540,0.500005,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1398661076808916,-0.09098673449914974,2.5981029833856306e-05,-3.342523888806653e-07,1.2232436412571864e-05
SPY250731C00559000,2025-07-29 16:27:55+00:00,559.0,76.88,76.25,78.7,12.369995,19.175314,4.0,54,0.7539087109375,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,77.475,2.450000000000003,0.031623104227170094,2,0.8788682354399775,0.9037725485334085,2.6105830440355985e-05,-5.064074488697704e-07,1.2291195264434941e-05
SPY250731P00559000,2025-07-28 16:30:28+00:00,559.0,0.02,0.01,0.02,0.0,0.0,263.0,2317,0.507817421875,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1378269912091905,-0.09622745146659145,2.6105830440355985e-05,-3.41105655595299e-07,1.2291195264434941e-05
SPY250731C00560000,2025-07-29 14:24:48+00:00,560.0,77.89,76.19,76.42,1.659996,2.1776152,1.0,558,0.692385888671875,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,76.305,0.23000000000000398,0.0030142192516873596,2,0.8804404505302099,0.8985318315659668,2.622960958173148e-05,-4.6728715739643827e-07,1.2349473188203205e-05
SPY250731P00560000,2025-07-29 16:32:54+00:00,560.0,0.01,0.01,0.02,-0.01,-50.0,7.0,6391,0.500005,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.135795157296317,-0.10146816843403317,2.622960958173148e-05,-3.3745042895397897e-07,1.2349473188203205e-05
SPY250731C00561000,2025-07-25 19:29:18+00:00,561.0,76.7,75.19,75.42,0.0,0.0,1.0,705,0.6835969140625001,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,75.305,0.23000000000000398,0.003054246065998326,2,0.8820126656204424,0.8932911145985251,2.6352347080739374e-05,-4.6351437377650616e-07,1.2407260683989677e-05
SPY250731P00561000,2025-07-29 13:50:01+00:00,561.0,0.01,0.01,0.02,-0.01,-50.0,5.0,735,0.49219257812500006,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.133770566998106,-0.10670888540147494,2.6352347080739374e-05,-3.337322476651719e-07,1.2407260683989677e-05
SPY250731C00562000,2025-07-18 13:38:59+00:00,562.0,67.6,74.42,74.69,0.0,0.0,1.0,169,0.7480493945312501,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,74.555,0.269999999999996,0.003621487492455181,2,0.883584880710675,0.8880503976310834,2.6474022858652055e-05,-5.095584715159824e-07,1.2464548298290767e-05
SPY250731P00562000,2025-07-28 17:34:01+00:00,562.0,0.01,0.01,0.02,0.0,0.0,1040.0,1348,0.48828636718750007,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1317531816475757,-0.11194960236891666,2.6474022858652055e-05,-3.3261233381796437e-07,1.2464548298290767e-05
SPY250731C00563000,2025-07-17 18:22:27+00:00,563.0,65.69,72.23,74.58,0.0,0.0,1.0,875,0.6992217578125001,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,73.405,2.3499999999999943,0.0320141679722089,2,0.8851570958009075,0.8828096806636416,2.6594616940693214e-05,-4.784675446386846e-07,1.2521326626545434e-05
SPY250731P00563000,2025-07-29 13:45:17+00:00,563.0,0.01,0.01,0.02,-0.01,-50.0,1.0,1359,0.4804739453125,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.1297429628524644,-0.11719031933635837,2.6594616940693214e-05,-3.287815150314301e-07,1.2521326626545434e-05
SPY250731C00564000,2025-07-25 13:30:10+00:00,564.0,71.41,72.39,72.67,0.0,0.0,1.0,163,0.7241238525390624,True,REGULAR,USD,C,2025-07-31,2025-07-29,SPY,636.0452880859375,72.53,0.28000000000000114,0.003860471529022489,2,0.88672931089114,0.8775689636961999,2.6714109461466498e-05,-4.977340655659437e-07,1.25775863156911e-05
SPY250731P00564000,2025-07-28 18:37:17+00:00,564.0,0.01,0.01,0.02,0.0,0.0,1441.0,1362,0.476567734375,False,REGULAR,USD,P,2025-07-31,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,2,1.127739872492797,-0.12243103630380009,2.6714109461466498e-05,-3.2757379157762745e-07,1.25775863156911e-05
